times,urls
2018-08-13T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180813_1200.h5
2018-08-13T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180813_1800.h5
2018-08-14T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180814_0000.h5
2018-08-14T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180814_0600.h5
2018-08-14T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180814_1200.h5
2018-08-14T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180814_1800.h5
2018-08-15T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180815_0000.h5
2018-08-15T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180815_0600.h5
2018-08-15T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180815_1200.h5
2018-08-15T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180815_1800.h5
2018-08-16T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180816_0000.h5
2018-08-16T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180816_0600.h5
2018-08-16T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180816_1200.h5
2018-08-16T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180816_1800.h5
2018-08-17T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180817_0000.h5
2018-08-17T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180817_0600.h5
2018-08-17T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180817_1200.h5
2018-08-17T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180817_1800.h5
2018-08-18T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180818_0000.h5
2018-08-18T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180818_0600.h5
2018-08-18T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180818_1200.h5
2018-08-18T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180818_1800.h5
2018-08-19T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180819_0000.h5
2018-08-19T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180819_0600.h5
2018-08-19T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180819_1200.h5
2018-08-19T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180819_1800.h5
2018-08-20T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180820_0000.h5
2018-08-20T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180820_0600.h5
2018-08-20T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180820_1200.h5
2018-08-20T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180820_1800.h5
2018-08-21T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180821_0000.h5
2018-08-21T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180821_0600.h5
2018-08-21T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180821_1200.h5
2018-08-21T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180821_1800.h5
2018-08-22T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180822_0000.h5
2018-08-22T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180822_0600.h5
2018-08-22T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180822_1200.h5
2018-08-22T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180822_1800.h5
2018-08-23T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180823_0000.h5
2018-08-23T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180823_0600.h5
2018-08-23T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180823_1200.h5
2018-08-23T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180823_1800.h5
2018-08-24T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180824_0000.h5
2018-08-24T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180824_0600.h5
2018-08-24T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180824_1200.h5
2018-08-24T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180824_1800.h5
2018-08-25T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180825_0000.h5
2018-08-25T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180825_0600.h5
2018-08-25T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180825_1200.h5
2018-08-25T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180825_1800.h5
2018-08-26T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180826_0000.h5
2018-08-26T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180826_0600.h5
2018-08-26T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180826_1200.h5
2018-08-26T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180826_1800.h5
2018-08-27T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180827_0000.h5
2018-08-27T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180827_0600.h5
2018-08-27T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180827_1200.h5
2018-08-27T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180827_1800.h5
2018-08-28T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180828_0000.h5
2018-08-28T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180828_0600.h5
2018-08-28T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180828_1200.h5
2018-08-28T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180828_1800.h5
2018-08-29T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180829_0000.h5
2018-08-29T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180829_0600.h5
2018-08-29T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180829_1200.h5
2018-08-29T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180829_1800.h5
2018-08-30T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180830_0000.h5
2018-08-30T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180830_0600.h5
2018-08-30T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180830_1200.h5
2018-08-30T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180830_1800.h5
2018-08-31T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180831_0000.h5
2018-08-31T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180831_0600.h5
2018-08-31T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180831_1200.h5
2018-08-31T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/08/AFTmap_20180831_1800.h5
2018-09-01T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180901_0000.h5
2018-09-01T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180901_0600.h5
2018-09-01T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180901_1200.h5
2018-09-01T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180901_1800.h5
2018-09-02T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180902_0000.h5
2018-09-02T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180902_0600.h5
2018-09-02T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180902_1200.h5
2018-09-02T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180902_1800.h5
2018-09-03T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180903_0000.h5
2018-09-03T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180903_0600.h5
2018-09-03T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180903_1200.h5
2018-09-03T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180903_1800.h5
2018-09-04T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180904_0000.h5
2018-09-04T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180904_0600.h5
2018-09-04T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180904_1200.h5
2018-09-04T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180904_1800.h5
2018-09-05T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180905_0000.h5
2018-09-05T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180905_0600.h5
2018-09-05T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180905_1200.h5
2018-09-05T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180905_1800.h5
2018-09-06T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180906_0000.h5
2018-09-06T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180906_0600.h5
2018-09-06T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180906_1200.h5
2018-09-06T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180906_1800.h5
2018-09-07T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180907_0000.h5
2018-09-07T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180907_0600.h5
2018-09-07T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180907_1200.h5
2018-09-07T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180907_1800.h5
2018-09-08T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180908_0000.h5
2018-09-08T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180908_0600.h5
2018-09-08T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180908_1200.h5
2018-09-08T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180908_1800.h5
2018-09-09T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180909_0000.h5
2018-09-09T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180909_0600.h5
2018-09-09T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180909_1200.h5
2018-09-09T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180909_1800.h5
2018-09-10T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180910_0000.h5
2018-09-10T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180910_0600.h5
2018-09-10T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180910_1200.h5
2018-09-10T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180910_1800.h5
2018-09-11T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180911_0000.h5
2018-09-11T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180911_0600.h5
2018-09-11T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180911_1200.h5
2018-09-11T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180911_1800.h5
2018-09-12T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180912_0000.h5
2018-09-12T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180912_0600.h5
2018-09-12T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180912_1200.h5
2018-09-12T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180912_1800.h5
2018-09-13T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180913_0000.h5
2018-09-13T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180913_0600.h5
2018-09-13T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180913_1200.h5
2018-09-13T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180913_1800.h5
2018-09-14T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180914_0000.h5
2018-09-14T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180914_0600.h5
2018-09-14T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180914_1200.h5
2018-09-14T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180914_1800.h5
2018-09-15T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180915_0000.h5
2018-09-15T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180915_0600.h5
2018-09-15T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180915_1200.h5
2018-09-15T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180915_1800.h5
2018-09-16T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180916_0000.h5
2018-09-16T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180916_0600.h5
2018-09-16T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180916_1200.h5
2018-09-16T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180916_1800.h5
2018-09-17T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180917_0000.h5
2018-09-17T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180917_0600.h5
2018-09-17T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180917_1200.h5
2018-09-17T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180917_1800.h5
2018-09-18T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180918_0000.h5
2018-09-18T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180918_0600.h5
2018-09-18T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180918_1200.h5
2018-09-18T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180918_1800.h5
2018-09-19T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180919_0000.h5
2018-09-19T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180919_0600.h5
2018-09-19T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180919_1200.h5
2018-09-19T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180919_1800.h5
2018-09-20T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180920_0000.h5
2018-09-20T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180920_0600.h5
2018-09-20T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180920_1200.h5
2018-09-20T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180920_1800.h5
2018-09-21T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180921_0000.h5
2018-09-21T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180921_0600.h5
2018-09-21T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180921_1200.h5
2018-09-21T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180921_1800.h5
2018-09-22T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180922_0000.h5
2018-09-22T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180922_0600.h5
2018-09-22T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180922_1200.h5
2018-09-22T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180922_1800.h5
2018-09-23T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180923_0000.h5
2018-09-23T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180923_0600.h5
2018-09-23T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180923_1200.h5
2018-09-23T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180923_1800.h5
2018-09-24T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180924_0000.h5
2018-09-24T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180924_0600.h5
2018-09-24T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180924_1200.h5
2018-09-24T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180924_1800.h5
2018-09-25T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180925_0000.h5
2018-09-25T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180925_0600.h5
2018-09-25T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180925_1200.h5
2018-09-25T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180925_1800.h5
2018-09-26T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180926_0000.h5
2018-09-26T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180926_0600.h5
2018-09-26T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180926_1200.h5
2018-09-26T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180926_1800.h5
2018-09-27T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180927_0000.h5
2018-09-27T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180927_0600.h5
2018-09-27T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180927_1200.h5
2018-09-27T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180927_1800.h5
2018-09-28T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180928_0000.h5
2018-09-28T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180928_0600.h5
2018-09-28T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180928_1200.h5
2018-09-28T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180928_1800.h5
2018-09-29T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180929_0000.h5
2018-09-29T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180929_0600.h5
2018-09-29T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180929_1200.h5
2018-09-29T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180929_1800.h5
2018-09-30T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180930_0000.h5
2018-09-30T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180930_0600.h5
2018-09-30T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180930_1200.h5
2018-09-30T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/09/AFTmap_20180930_1800.h5
2018-10-01T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181001_0000.h5
2018-10-01T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181001_0600.h5
2018-10-01T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181001_1200.h5
2018-10-01T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181001_1800.h5
2018-10-02T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181002_0000.h5
2018-10-02T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181002_0600.h5
2018-10-02T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181002_1200.h5
2018-10-02T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181002_1800.h5
2018-10-03T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181003_0000.h5
2018-10-03T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181003_0600.h5
2018-10-03T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181003_1200.h5
2018-10-03T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181003_1800.h5
2018-10-04T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181004_0000.h5
2018-10-04T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181004_0600.h5
2018-10-04T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181004_1200.h5
2018-10-04T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181004_1800.h5
2018-10-05T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181005_0000.h5
2018-10-05T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181005_0600.h5
2018-10-05T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181005_1200.h5
2018-10-05T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181005_1800.h5
2018-10-06T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181006_0000.h5
2018-10-06T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181006_0600.h5
2018-10-06T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181006_1200.h5
2018-10-06T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181006_1800.h5
2018-10-07T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181007_0000.h5
2018-10-07T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181007_0600.h5
2018-10-07T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181007_1200.h5
2018-10-07T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181007_1800.h5
2018-10-08T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181008_0000.h5
2018-10-08T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181008_0600.h5
2018-10-08T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181008_1200.h5
2018-10-08T18:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181008_1800.h5
2018-10-09T00:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181009_0000.h5
2018-10-09T06:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181009_0600.h5
2018-10-09T12:00:00,https://data.boulder.swri.edu/lisa/AFT_Baseline/2018/10/AFTmap_20181009_1200.h5
